ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
jitros_0051,mccypgreek,"Ti eshi ajepa,  en arostos?",#	Ti	eshi	0	ajepa	#	0	en	arostos,#	What	has-3sg	he_0	question-particle	#	he_0	is-3sg	sick,"What could he have, is he sick?",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,200000,204000,##ds	other:p	v:pred	0.h:a	other	#ds	0.h:s	cop	other:pred,,jitros
jitros_0052,mccypgreek,"A, na pao  na ton dho.",#	A	0	na	pao	#	0	na	=ton	dho,#	Oh	I_0	mod_that	go-1sg	#	I_0	mod_that	=to.him	see-1sg,I should go and see him.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,204000,208000,##ds	other	0.1:s	nonindic	v:pred	#ds	0.1:a	nonindic	=pro.h:p	v:pred,,jitros
jitros_0053,mccypgreek,Epien.,#	0	Epien,#	she_0	went-3sg,She went.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,208000,212000,##	0.h:s	v:pred,,jitros
jitros_0054,mccypgreek,"Inda shis ye mu,  je ppeftis  je en erkese kato  na se dhumen,  ise arostos,  eshis jefaloponon  na se parumen is ton yatron?",#	Inda	0	'shis	ye	mu	#	je	0	ppeftis	#	je	0	en	erkese	kato	#	0	na	=se	dhumen	#	0	ise	arostos	#	0	eshis	jefaloponon	#	0	na	=se	parumen	is	ton	yatron,#	What	you_0	have-2sg	son	my	#	and	you_0	lie-2sg	#	and	you_0	not	come-2sg	down	#	we_0	mod_that	=you	see-1pl	#	you_0	are-2sg	sick	#	you_0	have-2sg	headache	#	we_0	mod_that	=to.you	take-1pl	to	the	doctor,"What is it my son, you lie down and you don't come downstairs so that we can see you, are you sick, do you have headache, should we take you to the doctor?",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,212000,216000,##ds	other:p	0.2:a	v:pred	np.h:voc	rn_pro.1:poss	#ds	other	0.2:s	v:pred	#ds_neg	other	0.2:s	other	v:pred	other:g	#ds_ac	0.1:a	nonindic	=pro.2:p	v:pred	#ds	0.2:s	cop	other:pred	#ds	0.2:a	v:pred	np:p	#ds	0.1:a	nonindic	=pro.2:p	v:pred	adp	ln	np.h:g,,jitros
jitros_0055,mccypgreek,"Oi, en ime arostos.",#	Oi	0	en	ime	arostos,#	No	I_0	not	am-1sg	sick,No I'm not sick.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,216000,220000,##ds_neg	other	0.1:s	other	cop	other:pred,,jitros
jitros_0056,mccypgreek,Kalo?,#	Kalo,#	What.then,What then?,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,220000,224000,##ds	other,,jitros
jitros_0057,mccypgreek,Kati.,#	Kati,#	Something,Something.,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,224000,228000,##ds	other,,jitros
jitros_0058,mccypgreek,"E, pamen kato  je xeli se o pateras su.",#	E	0	pamen	kato	#	je	xeli	=se	o	pateras	su,#	Hey	we_0	go-1pl	down	#	and	wants-3sg	=you	the	father	your,"Let's go down then, your father wants you.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,228000,232000,##ds	other	0.1:s	v:pred	other:g	#ds	other	v:pred	=pro.2:p	ln	np.h:a	rn_pro.2:poss,,jitros
jitros_0059,mccypgreek,"Oi, as erti jinos.",#	Oi	as	erti	jinos,#	No	lets-3sg	comes-3sg	that.one_m,No let him come.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,232000,236000,##ds	other	aux_l	v:pred	dem_pro.h:s,,jitros
jitros_0060,mccypgreek,"E, je ye mu dhen en andropi  na rti o jiris su sta podk'a su,  vasileas  pu vrexete.",#	E	je	ye	mu	dhen	0	en	andropi	#	na	rti	o	jiris	su	sta	podk'a	su	#	vasileas	#	pu	0	vrexete,#	ah	and	son	my	nc	it_0	not	shame	#	mod_that	comes-3sg	the	father	your	to.the	feet	your	#	king	#	that	he_0	is.found-3sg,"But my son isn't it a shame if your father comes to you, seeing that he is a King",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,236000,240000,##ds_neg_nc	other	other	np.h:voc	rn_pro.1:poss	nc	0:s	other	np:pred	#ds_ac	nonindic	v:pred	ln	np.h:s	rn_pro.2:poss	ln	np:g	rn_pro.2:poss	#ds	np:other	#ds_rc	other	0.h:s	cop,,jitros
jitros_0061,mccypgreek,"E, as men erti!",#	E	0	as	men	erti,#	Ok	he_0	lets-3sg	not	come,"Ok, let him not come.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,240000,244000,##ds_neg	other	0.h:s	aux_l	other	v:pred,,jitros
jitros_0062,mccypgreek,"Epien i vasilissa kato,  lali tu",#	Epien	i	vasilissa	kato	#	0	lali	=tu,#	went-3sg	the	queen	down	#	she_0	tells-3sg	=to.him,The Queen went down and told him.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,244000,248000,##	v:pred	ln	np.h:s	other:g	#	0.h:s_ds	v:pred	=pro.h:g,,jitros
jitros_0063,mccypgreek,En erkete.,#	0	En	erkete,#	he_0	not	comes-3sg,He's not coming,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,248000,252000,##ds_neg	0.h:s	other	v:pred,,jitros
jitros_0064,mccypgreek,Yati?,#	Yati,#	why,Why?,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,252000,256000,##ds	other,,jitros
jitros_0065,mccypgreek,Yati!,#	Yati,#	why,Why indeed!,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,256000,260000,##ds	other,,jitros
jitros_0066,mccypgreek,"E, en xartomeni  pu xeli, siura,  ya na angristi tora,  j en en arostos,  xeli xartomeni!",#	E	en	xartomeni	0	#	pu	0	xeli	sioura	#	ya	0	na	angristi	tora	#	j	0	en	en	arostos	#	0	theli	xartomeni,#	So	is-3sg	fiancée	it_0	#	that	he_0	wants-3sg	for.sure	#	in.order	he_0	mod_that	gets.angry-3sg	now	#	and	he_0	not	is-3sg	sick	#	he_0	wants-3sg	fiancée,"So it's a fiancée that he wants, for sure, if he get's angry now, and he is not sick, he wants a fiancée!",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,260000,264000,##ds_neg	other	cop	np.h:pred	0:s	#ds_rc	other	0.h:a	v:pred	other	#ds_ac	other	0.h:s	nonindic	v:pred	other	#ds_neg	other	0.h:s	other	cop	other:pred	#ds	0.h:a	v:pred	np.h:p,,jitros
jitros_0067,mccypgreek,"E, epk'aen tin skalan pale o vasileas,  epien pano.",#	E	epk'aen	tin	skalan	pale	o	vasileas	#	0	epien	pano,#	So	took-3sg	the	staircase	again	the	king	#	he_0	went-3sg	up,"So the king took the stairs again, he went upstairs.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,264000,268000,##	other	v:pred	ln	np:p	other	ln	np.h:a	#	0.h:s	v:pred	other:g,,jitros
jitros_0068,mccypgreek,"Ti eshis, ye mu,  ise arostos,  ponis to kefalin su?",#	Ti	0	eshis	ye	mu	#	0	ise	arostos	#	0	ponis	to	kefalin	su,#	What	you_0	have-2sg	son	my	#	you_0	are-2sg	sick	#	you_0	have.pain.in-2sg	the	head	your,"What is it my son, are you sick, do you have pain in your head?",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,268000,272000,##ds	other:p	0.2:a	v:pred	np.h:voc	rn_pro.1:poss	#ds	0.2:s	cop	other:pred	#ds	0.2:s	v:pred	ln	np:obl	rn_pro.2:poss,,jitros
jitros_0069,mccypgreek,Na mas milisis  inda n  pu xelis.,#	0	Na	=mas	milisis	#	inda	n	0	#	pu	0	xelis,#	you_0	mod_that	=to.us	tell-2sg	#	what	is-3sg	it_0	#	that	you_0	want-2sg,Tell us what you want.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,272000,276000,##ds	0.2:a	nonindic	=pro.1:g	v:pred	#ds_cc:p	other:s	cop	0:p	#ds_rc	other	0.2:a	v:pred,,jitros
jitros_0070,mccypgreek,"Nda eyoni ime thapano tha  je esira to milon mu  je eppesen pa se mias kojakaris to kuzin tis  j etripisen to to milon mu  je ipen  ""eshe tes efjes mu, ye mu,  pu mo tripises to kuzin mu  je indalis enna ferno yo neron,  pu na shis tin efjin mu  je na paris tin korin tu Jitru tu Jitromilu"",   je ejo xelo tin korin tu Jitru tu Jitromilu!",#	Nda	eyoni	ime	thapano	tha	#	je	0	esira	to	milon	mu	#	je	0	eppesen	pa	se	mias	kojakaris	to	kuzin	tis	#	j	etripisen	=to	to	milon	mu	#	je	0	ipen	#	eshe	tes	efjes	mu	ye	mu	#	pu	0	mo	tripises	to	kuzin	mu	#	je	indalis	enna	ferno	yo	neron	#	pu	0	na	shis	tin	efjin	mu	#	je	0	na	paris	tin	korin	tu	Jitru	tu	Jitromilu	#	je	ejo	xelo	tin	korin	tu	Jitru	tu	Jitromilu,#	Ok (?)	I	am-1sg	up.here	here	#	and	I_0	threw-1sg	the	apple	my	#	and	it_0	fell-3sg	on	to	a_f	old.woman	the	pot	her	#	and	drilled-3sg	=it	the	apple	my	#	and	she_0	said-3sg	#	have-2sg	the	wishes	my	son	my	#	that	you_0	to.me	drilled-2sg	the	pot	my	#	and	how	will	bring-1sg	I	water	#	that	you_0	mod_that	have-2sg	the	wish	my	#	and	you_0	mod_that	take-2sg	the	daughter	of	Jitros	of	Jitromilos	#	and	I	want-1sg	the	daughter	of	Jitros	of	Jitromil,"Ok I'm up here and I threw my apple and it fell on the pot of an old woman and it bore a hole through it and she said ""may you have my blessing my son, that you bore a hole through my pot and how will I carry water now, may you have my blessing and marry the daughter of Jitros-Jitromilos, and I want the daughter of Jitros-Jitromilos",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,276000,280000,##ds	other	pro.1:s	cop	other:pred	other:pred	#ds	other	0.1:a	v:pred	ln	np:p	rn_pro.1:poss	#ds	other	0:s	v:pred	adp	ln	ln	np.h:poss	ln	np:g	rn_pro.h:poss	#ds	other	v:pred	=pro:p	ln	np:a	rn_pro.1:poss	#ds	other	0.h:s_ds	v:pred	#ds	imp_v:pred	ln	np:p	rn_pro.1:poss	np.h:voc	rn_pro.1:poss	#ds	other	0.2:a	=pro.1:obl	v:pred	ln	np:p	rn_pro.1:poss	#ds	other	other	aux_l	v:pred	pro.1:a	np:p	#ds	other	0.2:a	nonindic	v:pred	ln	np:p	rn_pro.1:poss	#ds	other	0.2:a	nonindic	v:pred	ln	np.h:p	ln	np.h:poss	ln	np.h:poss	#ds	other	pro.1:a	v:pred	ln	np.h:p	rn_pro.h:poss	rn	rn_pro.h:poss	rn,,jitros
jitros_0071,mccypgreek,"E, je pu en tuti i kojakari  na tin evrume  na mas paranjili  pu en i kori tu Jitru tu Jitromilu?",#	E	je	pu	en	tuti	i	kojakari	#	0	na	=tin	evrumen	#	0	na	=mas	paranjili	#	pu	en	i	kori	tu	Jitru	tu	Jitromilu,#	So	and	from	is-3sg	this.one_f	the	old.woman	#	we_0	mod_that	=her	find-1pl	#	she_0	mod_that	=to.us	instructs-3sg	#	from	is-3sg	the	daughter	of	Jitros	of	Jitromilos,"So where is this old woman, we should find her so that she can tell us where the daughter of Jitros-Jitromilos is.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,280000,284000,##	other	other	other	cop	ln	ln	np.h:s	#	0.1:a	nonindic	=pro.h:p	v:pred	#	0.h:a	nonindic	=pro.1:p	v:pred	#	other	cop	ln	np.h:pred	adp	np.h:poss	adp	np.h:poss,,jitros
jitros_0072,mccypgreek,"Inda ksero,  n arotisis.",#	Inda	ksero	0	#	0	n	arotisis	0,#	What	know-1sg	I_0	#	you_0	mod_that	ask-2sg	it_0,"What do I know, you should ask.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,284000,288000,##ds	other:p	v:pred	0.1:a	#ds	0.2:a	nonindic	v:pred	0:p,,jitros
jitros_0073,mccypgreek,"Ate, xaparka, minimata opu tin kojakari,  na pai ston vasilea  je xeli tin ghliora!",#	Ate	xaparka	minimata	opu	tin	kojakari	#	0	na	pai	ston	vasilea	#	je	0	xeli	=tin	ghliora,#	interjection	news	messages	wherever	the	old.woman	#	she_0	mod_that	goes-3sg	to.the	king	#	and	he_0	wants-3sg	=her	fast,"So it went, messages about the whereabouts of the old woman that she should go to the king because he wants her urgently!",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,288000,292000,##ds	other	np:other	np:other	other	ln	np.h:other	#ds	0.h:s	nonindic	v:pred	ln	np.h:g	#ds	other	0.h:a	v:pred	=pro.h:p	other,,jitros
jitros_0074,mccypgreek,Epien i kojakari.,#	Epien	i	kojakari,#	went-3sg	the	old.woman,The old woman went.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,292000,296000,##	v:pred	ln	np.h:s,,jitros
jitros_0075,mccypgreek,"Ti xelis, afendi mu vasilea mu?",#	0	Ti	xelis	afendi	mu	vasilea	mu,#	you_0	what	want-2sg	master	my	king	my,"What do you want my king, my master?",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,296000,300000,##ds	0.2:a	other:p	v:pred	np.h:voc	rn_pro.1:poss	np.h:voc	rn_pro.1:poss,,jitros
jitros_0076,mccypgreek,Eyo ime  pu mu tripisen to kuzin mu.,#	Eyo	ime	#	pu	0	=mu	tripisen	to	kuzin	mu,#	I	am-1sg	#	that	he_0	=to.me	drilled-1sg	the	pot	my,"It is I, to whose pot he bore a hole in.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,300000,304000,##ds	pro.1:s	cop	#rc:pred	other	0.h:a	=pro.1:obl	v:pred	ln	np:p	rn_pro.1:poss,,jitros
jitros_0077,mccypgreek,Esu ise?,#	Esu	ise,#	you	are-2sg,Is it you?,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,304000,308000,##ds	pro.2:s	cop,,jitros
jitros_0078,mccypgreek,Malista!,#	Malista,#	Yes,Yes,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,308000,312000,##ds	other,,jitros
jitros_0079,mccypgreek,"E, pu en tuti i kori tu Jitru tu Jitromilu,  na pao  na tin evro,  na tin dhoko tu yu mu?",#	E	pu	en	tuti	i	kori	tu	Jitru	tu	Jitromilu	#	0	na	pao	#	0	na	=tin	evro	#	0	na	=tin	dhoko	tu	yu	mu,#	So	from	is-3sg	this.one_f	the	daughter	the	Jitros	the	Jitromilos	#	I_0	mod_that	go-1sg	#	I_0	mod_that	=her	find-1sg	#	I_0	mod_that	=her	give-1sg	the	son	my,"So where is this daughter of Jitros-Jitromilos, I'll go and find her, in order to give her to my son.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,312000,316000,##ds	other	other	cop	ln	ln	np.h:pred	ln	np.h:poss	ln	np.h:poss	#ds	0.1:s	nonindic	v:pred	#ds	0.1:a	nonindic	=pro.h:p	v:pred	#ds	0.1:a	nonindic	=pro.h:p	v:pred	ln	np.h:obl	rn_pro.1:poss,,jitros
jitros_0080,mccypgreek,"Aman pais ekso pu to xorkon  je pais thexia,  eshi mian doksamenin  je konda s jindin thoksamenin eshi mian jitromilian,  eshi enan ghrakon  j en parayirmenes panda pa s jindin jitromilian.",#	Aman	0	pais	ekso	pu	to	xorkon	#	je	0	pais	thexia	#	0	eshi	mian	doksamenin	#	je	konda	s	jindin	thoksamenin	0	eshi	mian	jitromilian	#	0	eshi	enan	ghrakon	#	j	0	en	parayirmenes	panda	pa	s	jindin	jitromilian,#	When	you_0	go-2sg	out	from	the	village	#	and	you_0	go-2sg	right	#	it_0	has-3sg	a_f	reservoir	#	and	near	to	that.the	reservoir	it_0	has-3sg	a_f	bitter.orange.tree	#	it_0	has-3sg	a_m	dragon	#	and	they_0	are-3pl	leaned	always	on	to	that.the	bitter.orange.tree,"When you go outside of the village and you go right, there is a reservoir and close to that reservoir there is a bitter-orange-tree, there is a dragon and they are placed always on that bitter-orange-tree.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,316000,320000,##ds_ac	other	0.2:s	v:pred	adp	ln	ln	np:l	#ds_ac	other	0.2:s	v:pred	other:g	#ds	0:a	v:pred	ln	np:p	#ds	other	adp	ln	ln	np:l	0:a	v:pred	ln	np:p	#ds	0:a	v:pred	ln	np:p	#ds	other	0.h:s	cop	other:pred	other	adp	ln	ln	np:g,,jitros
jitros_0081,mccypgreek,"An pai me t apparin tu  je koma thi ta ammadhk'a tu yal'a,  na pai  n arpaksi tria  je na strafi.",#	An	0	pai	me	t	apparin	tu	#	je	0	koma	thi	ta	ammadhk'a	tu	yal'a	#	0	na	pai	#	0	n	arpaksi	tria	#	je	0	na	strafi,#	if	he_0	goes-3sg	with	the	horse	his	#	and	he_0	still	sees-3sg	the	eyes	his	glasses	#	he_0	mod_that	goes-3sg	#	he_0	mod_that	grabs-3sg	three	#	and	he_0	mod_that	returns-3sg,"If he goes with his horse and his eyes look like glasses, he should go and grab three and come back.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,320000,324000,##ds_ac	other	0.h:s	v:pred	adp	ln	np:obl	rn_pro.h:poss	#ds_ac	other	0.h:a	other	v:pred	ln	np:p	rn_pro.h:poss	np:other	#ds	0.h:s	nonindic	v:pred	#ds	0.h:a	nonindic	v:pred	num_np:p	#ds	other	0.h:s	nonindic	v:pred,,jitros
jitros_0082,mccypgreek,"An dhi t ammathk'a tu vurnes,  na fii  j en zondanos  je rufa ton.",#	An	0	dhi	t	ammathk'a	tu	vurnes	#	0	na	fii	#	j	0	en	zondanos	#	je	0	rufa	=ton,#	if	he_0	sees-3sg	the	eyes	his	basins	#	he_0	mod_that	goes.away-3sg	#	and	he_0	is-3sg	alive	#	and	he_0	sucks.in-3sg	=him,"If his eyes look like basins, he's alive and he should go and he is sucking him in.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,324000,328000,##ds_ac	other	0.h:a	v:pred	ln	np:p	rn_pro.h:poss	np:other	#ds	0.h:s	nonindic	v:pred	#ds	other	0.h:s	cop	other:pred	#ds	other	0.h:a	v:pred	=pro.h:p,,jitros
jitros_0083,mccypgreek,"Akuses ye mu, me t afk'a su?",#	0	Akuses	0	ye	mu	me	t	afk'a	su,#	you_0	heard-3sg	it_0	son	my	with	the	ears	your,Did you hear with your ears my son?,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,328000,332000,##ds	0.2:a	v:pred	0:p	np.h:voc	rn_pro.1:poss	adp	ln	np:obl	rn_pro.2:poss,,jitros
jitros_0084,mccypgreek,Akusa.,#	0	Akusa,#	I_0	heard-1sg,I heard.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,332000,336000,##ds	0.1:a	v:pred,,jitros
jitros_0085,mccypgreek,"E, enna pais?",#	E	0	enna	pais,#	so	you_0	will	go-2sg,So will you go?,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,336000,340000,##ds	other	0.2:s	aux_l	v:pred,,jitros
jitros_0086,mccypgreek,Enna pao.,#	0	Enna	pao,#	I_0	will	go-1sg,I will go.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,340000,344000,##ds	0.1:s	aux_l	v:pred,,jitros
jitros_0087,mccypgreek,"Aman kopsis tria,  to enan, aman to shisis,  enna petaxti mia orea kopela  j enna su pi ""a, neron"".",#	Aman	0	kopsis	tria	#	to	enan	aman	0	=to	shisis	#	enna	petaxti	mia	orea	kopela	#	j	0	enna	=su	pi	#	a	neron,#	when	you_0	cut-2sg	three	#	the	one	when	you_0	=it	tear-2sg	#	will	springs-3sg	a_f	beautiful	girl	#	and	she_0	will	=to.you	tells-3sg	#	ah	water,"When you cut three, if you tear one of them a beautiful girl will spring up and will say to you 'Oh water'.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,344000,348000,##ds_ac	other	0.2:a	v:pred	num_np:p	#ds_ac	ln	num_np:dt_p	other	0.2:a	=pro:p	v:pred	#ds	aux_l	v:pred	ln	ln	np.h:s	#ds	other	0.h:s_ds	aux_l	=pro.2:g	v:pred	#ds_cc:p	other	np:other,,jitros
jitros_0088,mccypgreek,"""A, na shi neron,  pino j eo"",  na tis pis,  amesos enna pexani!",#	A	na	0	shi	neron	#	pino	0	j	eo	#	0	na	=tis	pis	#	amesos	0	enna	pexani!,#	ah	mod_that	it_0	has-3sg	water	#	drink-1sg	it_0	and	I	#	you_0	mod_that	=to.her	say-2sg	#	immediately	she_0	will	dies-3sg,"Oh, if there was water, I would drink too, tell her, immediately she will die!",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,348000,352000,##ds	other	nonindic	0:a	v:pred	np:p	#ds	v:pred	0:p	other	pro.1:a	#ds	0.2:s_ds	nonindic	=pro.h:g	v:pred	#ds	other	0.h:s	aux_l	v:pred,,jitros
jitros_0089,mccypgreek,Kala.,#	Kala,#	ok,Ok.,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,352000,356000,##ds	other,,jitros
jitros_0090,mccypgreek,Je tis allis etsi.,#	Je	tis	allis	etsi,#	and	the	other.one_f	so,And similarly with the other one.,en,MORPHEME_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,356000,360000,##ds	other	ln	dem_pro:p	other,,jitros
jitros_0091,mccypgreek,"Je tis allis na vris neron  na tin valis mesa stin doksamenin,  ya na mini kopella  na tin pk'asis.",#	Je	tis	allis	0	na	vris	neron	#	0	na	=tin	valis	mesa	stin	doksamenin	#	ya	0	na	mini	kopella	#	0	na	=tin	pk'asis,#	and	the	other.one_f	you_0	mod_that	find-2sg	water	#	you_0	mod_that	=her	put-2sg	in	the	reservoir	#	so.that	she_0	mod_that	stays-3sg	girl	#	you_0	mod_that	=her	get-2sg,"And for the other one you should find water to put her in the reservoir, so that she stays a girl, and you can take her.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,360000,364000,##ds	other	ln	dem_pro:p	0.2:a	nonindic	v:pred	np:p	#ds	0.2:a	nonindic	=pro.h:p	v:pred	adp	ln	np:g	#ds_ac	other	0.h:s	nonindic	cop	np.h:pred	#ds	0.2:a	nonindic	=pro.h:p	v:pred,,jitros
jitros_0092,mccypgreek,"Kavallijefki to kopellin t apparin tu,  pai pomakra,  xori t ammakk'a tu ghraku yal'a,  arpassi,  ekopsen tria,  estrafin piso.",#	Kavallijefki	to	kopellin	t	apparin	tu	#	0	pai	pomakra	#	0	xori	t	ammakk'a	tu	ghraku	yal'a	#	0	arpassi	0	#	0	ekopsen	tria	#	0	estrafin	piso,#	mounts-3sg	the	young.man	the	horse	his	#	he_0	goes-3sg	away	#	he_0	sees-3sg	the	eyes	the	dragon	glasses	#	he_0	grabs-3sg	them_0	#	he_0	cuts-3sg	three	#	he_0	returned-3sg	back,"The young man mounts his horse, goes away, looks at the eyes of the dragon that look like glasses, grabs at them, he cut three and went back.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,364000,368000,##	v:pred	ln	np.h:a	ln	np:p	rn_pro.h:poss	#	0.h:s	v:pred	other	#	0.h:s	v:pred	ln	np:p	ln	ln	np:other	#	0.h:a	v:pred	0:p	#	0.h:a	v:pred	num_np:p	#	0.h:s	v:pred	other:g,,jitros
jitros_0093,mccypgreek,"Epien kamboson topon,  lali  n anikso mian  na umen!",#	0	Epien	kamboson	topon	#	0	lali	#	0	n	anikso	mian	#	0	na	umen	0,#	he_0	went-3sg	much	way	#	he_0	says-3sg	#	I_0	mod_that	open-1sg	a_f	#	we_0	mod_that	see-1pl	it_0,"He went for some time, he said to himself, I should open one, so that we can see!",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,368000,372000,##	0.h:a	v:pred	ln	np:p	#	0.h:s_ds	v:pred	#ds	0.1:a	nonindic	v:pred	num_np:p	#ds_ac	0.1:a	nonindic	v:pred	0:p,,jitros
jitros_0094,mccypgreek,"Shizi mian,  annii.",#	0	Shizi	mian	#	0	annii	0,#	he_0	tears-3sg	a_f	#	he_0	opens-3sg	it_0,"He tears one apart, opens it.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,372000,376000,##	0.h:a	v:pred	num_np:p	#	0.h:a	v:pred	0:p,,jitros
jitros_0095,mccypgreek,"""Ax, neron!""  lali.",#	Ax	neron	#	0	lali,#	ah	water	#	she_0	says-3sg,"Oh water, says she.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,376000,380000,##ds	other	np:other	#	0.h:s_ds	v:pred,,jitros
jitros_0096,mccypgreek,"Ax, neron na shi,  pinno j eyo!",#	Ax	neron	na	0	shi	#	pinno	0	j	eyo,#	ah	water	mod_that	it_0	has-3sg	#	drink-1sg	it_0	and	I,"Oh if there is water, I would drink too.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,380000,384000,##ds_ac	other	np:p	nonindic	0:a	v:pred	#ds	v:pred	0:p	other	pro.1:a,,jitros
jitros_0097,mccypgreek,"Pien,  epien kamboson topon,  ""n annikso alli mian""  lali,  ""zattin mian enna paro,  enj enna paro dhk'o"".",#	0	Pien	#	0	epien	kamboson	topon	#	0	n	annikso	alli	mian	#	0	lali	#	zattin	0	mian	enna	paro	#	0	enj	enna	paro	dhk'o,#	he_0	went-3sg	#	he_0	went-3sg	much	way	#	I_0	mod_that	open	other	a_f	#	he_0	says-3sg	#	actually	I_0	a_f	will	take-1sg	#	I_0	not.that	will	take-1sg	two,"He went, went for some time, I should open another one, he said to himself, actually it's one that I will take, it's not that I will take two.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,384000,388000,##	0.h:s	v:pred	#	0.h:a	v:pred	ln	np:p	#ds	0.1:a	nonindic	v:pred	ln	num_np:p	#	0.h:s_ds	v:pred	#ds	other	0.1:a	num_np:p	aux_l	v:pred	#ds_rc	0.1:a	other	aux_l	v:pred	num_np:p,,jitros
jitros_0098,mccypgreek,"Annii je tin alli  ""ax, neron""  lali.",#	0	Annii	je	tin	alli	#	ax	neron	#	0	lali,#	he_0	opens-3sg	and	the	other.one_f	#	oh	water	#	she_0	says-3sg,"He opens the other one too, 'Oh water' she says.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,388000,392000,##	0.h:a	v:pred	other	ln	num_np:p	#ds	other	np:other	#	0.h:s_ds	v:pred,,jitros
jitros_0099,mccypgreek,"E, na shi neron,  pinno j eyo.",#	E	na	0	shi	neron	#	pinno	0	j	eyo.,#	Oh	mod_that	it_0	has-3sg	water	#	drink-1sg	it_0	and	I,"Oh if there is water, I would drink too.",en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,392000,396000,##ds_ac	other	nonindic	0:a	v:pred	np:p	#ds	v:pred	0:p	other	pro.1:a,,jitros
jitros_0100,mccypgreek,Amesos epexanen je jini.,#	Amesos	epexanen	je	jini,#	Immediately	died-3sg	and	that.one_f,Immediately she died too.,en,WORD_ALIGNED,,jitros_eaf jitros_xml jitros_tsv,,396000,400000,##	other	v:pred	other	num_np:p,,jitros
